752 9628
605 593 -0.0588235
605 594 -0.0588235
605 595 -0.0588235
605 600 -0.0588235
605 601 -0.0588235
605 602 -0.0588235
605 603 -0.0588235
605 605 2
605 606 -0.0588235
606 576 -0.0588235
606 577 -0.0588235
606 578 -0.0588235
606 579 -0.0588235
606 584 -0.0588235
606 585 -0.0588235
606 586 -0.0588235
606 587 -0.0588235
606 592 -0.0588235
606 593 -0.0588235
606 594 -0.0588235
606 595 -0.0588235
606 600 -0.0588235
606 601 -0.0588235
606 602 -0.0588235
606 603 -0.0588235
606 605 -0.0588235
606 606 1
607 9 -0.0588235
607 141 -0.0588235
607 160 -0.0588235
607 233 -0.0588235
607 363 -0.0588235
607 364 -0.0588235
607 385 -0.0588235
607 386 -0.0588235
607 450 -0.0588235
607 456 -0.0588235
607 466 -0.0588235
607 492 -0.0588235
607 521 -0.0588235
607 607 2
607 608 -1
607 626 -0.0588235
607 698 -0.0588235
607 747 -0.0588235
608 572 -0.0625
608 573 -0.0625
608 574 -0.0625
608 575 -0.0625
608 580 -0.0625
608 581 -0.0625
608 582 -0.0625
608 583 -0.0625
608 588 -0.0625
608 589 -0.0625
608 590 -0.0625
608 591 -0.0625
608 596 -0.0625
608 597 -0.0625
608 598 -0.0625
608 599 -0.0625
608 607 -1
608 608 2
609 572 -0.5
609 577 -0.5
609 609 3.0625
609 610 -0.0625
609 611 -0.0625
609 612 -0.0625
609 613 -0.0625
609 614 -0.0625
609 615 -0.0625
609 616 -0.0625
609 617 -0.0625
609 618 -0.0625
609 619 -0.0625
609 620 -0.0625
609 621 -0.0625
609 622 -0.0625
609 623 -0.0625
609 624 -0.0625
609 625 -0.0625
609 626 -0.0625
609 657 -1
610 573 -0.5
610 578 -0.5
610 609 -0.0625
610 610 3.0625
610 611 -0.0625
610 612 -0.0625
610 613 -0.0625
610 614 -0.0625
610 615 -0.0625
610 616 -0.0625
610 617 -0.0625
610 618 -0.0625
610 619 -0.0625
610 620 -0.0625
610 621 -0.0625
610 622 -0.0625
610 623 -0.0625
610 624 -0.0625
610 625 -0.0625
610 626 -0.0625
610 658 -1
611 574 -0.5
611 579 -0.5
611 609 -0.0625
611 610 -0.0625
611 611 3.0625
611 612 -0.0625
611 613 -0.0625
611 614 -0.0625
611 615 -0.0625
611 616 -0.0625
611 617 -0.0625
611 618 -0.0625
611 619 -0.0625
611 620 -0.0625
611 621 -0.0625
611 622 -0.0625
611 623 -0.0625
611 624 -0.0625
611 625 -0.0625
611 626 -0.0625
611 659 -1
612 575 -0.5
612 584 -0.5
612 609 -0.0625
612 610 -0.0625
612 611 -0.0625
612 612 3.0625
612 613 -0.0625
612 614 -0.0625
612 615 -0.0625
612 616 -0.0625
612 617 -0.0625
612 618 -0.0625
612 619 -0.0625
612 620 -0.0625
612 621 -0.0625
612 622 -0.0625
612 623 -0.0625
612 624 -0.0625
612 625 -0.0625
612 626 -0.0625
612 660 -1
613 580 -0.5
613 585 -0.5
613 609 -0.0625
613 610 -0.0625
613 611 -0.0625
613 612 -0.0625
613 613 3.0625
613 614 -0.0625
613 615 -0.0625
613 616 -0.0625
613 617 -0.0625
613 618 -0.0625
613 619 -0.0625
613 620 -0.0625
613 621 -0.0625
613 622 -0.0625
613 623 -0.0625
613 624 -0.0625
613 625 -0.0625
613 626 -0.0625
613 661 -1
614 581 -0.5
614 586 -0.5
614 609 -0.0625
614 610 -0.0625
614 611 -0.0625
614 612 -0.0625
614 613 -0.0625
614 614 3.0625
614 615 -0.0625
614 616 -0.0625
614 617 -0.0625
614 618 -0.0625
614 619 -0.0625
614 620 -0.0625
614 621 -0.0625
614 622 -0.0625
614 623 -0.0625
614 624 -0.0625
614 625 -0.0625
614 626 -0.0625
614 662 -1
615 582 -0.5
615 587 -0.5
615 609 -0.0625
615 610 -0.0625
615 611 -0.0625
615 612 -0.0625
615 613 -0.0625
615 614 -0.0625
615 615 3.0625
615 616 -0.0625
615 617 -0.0625
615 618 -0.0625
615 619 -0.0625
615 620 -0.0625
615 621 -0.0625
615 622 -0.0625
615 623 -0.0625
615 624 -0.0625
615 625 -0.0625
615 626 -0.0625
615 663 -1
616 583 -0.5
616 592 -0.5
616 609 -0.0625
616 610 -0.0625
616 611 -0.0625
616 612 -0.0625
616 613 -0.0625
616 614 -0.0625
616 615 -0.0625
616 616 3.0625
616 617 -0.0625
616 618 -0.0625
616 619 -0.0625
616 620 -0.0625
616 621 -0.0625
616 622 -0.0625
616 623 -0.0625
616 624 -0.0625
616 625 -0.0625
616 626 -0.0625
616 664 -1
617 588 -0.5
617 593 -0.5
617 609 -0.0625
617 610 -0.0625
617 611 -0.0625
617 612 -0.0625
617 613 -0.0625
617 614 -0.0625
617 615 -0.0625
617 616 -0.0625
617 617 3.0625
617 618 -0.0625
617 619 -0.0625
617 620 -0.0625
617 621 -0.0625
617 622 -0.0625
617 623 -0.0625
617 624 -0.0625
617 625 -0.0625
617 626 -0.0625
617 665 -1
618 589 -0.5
618 594 -0.5
618 609 -0.0625
618 610 -0.0625
618 611 -0.0625
618 612 -0.0625
618 613 -0.0625
618 614 -0.0625
618 615 -0.0625
618 616 -0.0625
618 617 -0.0625
618 618 3.0625
618 619 -0.0625
618 620 -0.0625
618 621 -0.0625
618 622 -0.0625
618 623 -0.0625
618 624 -0.0625
618 625 -0.0625
618 626 -0.0625
618 666 -1
619 590 -0.5
619 595 -0.5
619 609 -0.0625
619 610 -0.0625
619 611 -0.0625
619 612 -0.0625
619 613 -0.0625
619 614 -0.0625
619 615 -0.0625
619 616 -0.0625
619 617 -0.0625
619 618 -0.0625
619 619 3.0625
619 620 -0.0625
619 621 -0.0625
619 622 -0.0625
619 623 -0.0625
619 624 -0.0625
619 625 -0.0625
619 626 -0.0625
619 667 -1
620 591 -0.5
620 600 -0.5
620 609 -0.0625
620 610 -0.0625
620 611 -0.0625
620 612 -0.0625
620 613 -0.0625
620 614 -0.0625
620 615 -0.0625
620 616 -0.0625
620 617 -0.0625
620 618 -0.0625
620 619 -0.0625
620 620 3.0625
620 621 -0.0625
620 622 -0.0625
620 623 -0.0625
620 624 -0.0625
620 625 -0.0625
620 626 -0.0625
620 668 -1
621 596 -0.5
621 601 -0.5
621 609 -0.0625
621 610 -0.0625
621 611 -0.0625
621 612 -0.0625
621 613 -0.0625
621 614 -0.0625
621 615 -0.0625
621 616 -0.0625
621 617 -0.0625
621 618 -0.0625
621 619 -0.0625
621 620 -0.0625
621 621 3.0625
621 622 -0.0625
621 623 -0.0625
621 624 -0.0625
621 625 -0.0625
621 626 -0.0625
621 669 -1
622 597 -0.5
622 602 -0.5
622 609 -0.0625
622 610 -0.0625
622 611 -0.0625
622 612 -0.0625
622 613 -0.0625
622 614 -0.0625
622 615 -0.0625
622 616 -0.0625
622 617 -0.0625
622 618 -0.0625
622 619 -0.0625
622 620 -0.0625
622 621 -0.0625
622 622 3.0625
622 623 -0.0625
622 624 -0.0625
622 625 -0.0625
622 626 -0.0625
622 670 -1
623 598 -0.5
623 603 -0.5
623 609 -0.0625
623 610 -0.0625
623 611 -0.0625
623 612 -0.0625
623 613 -0.0625
623 614 -0.0625
623 615 -0.0625
623 616 -0.0625
623 617 -0.0625
623 618 -0.0625
623 619 -0.0625
623 620 -0.0625
623 621 -0.0625
623 622 -0.0625
623 623 3.0625
623 624 -0.0625
623 625 -0.0625
623 626 -0.0625
623 671 -1
624 599 -1
624 609 -0.0625
624 610 -0.0625
624 611 -0.0625
624 612 -0.0625
624 613 -0.0625
624 614 -0.0625
624 615 -0.0625
624 616 -0.0625
624 617 -0.0625
624 618 -0.0625
624 619 -0.0625
624 620 -0.0625
624 621 -0.0625
624 622 -0.0625
624 623 -0.0625
624 624 3.0625
624 625 -0.0625
624 626 -0.0625
624 672 -1
625 80 -0.5
625 100 -0.5
625 609 -0.0625
625 610 -0.0625
625 611 -0.0625
625 612 -0.0625
625 613 -0.0625
625 614 -0.0625
625 615 -0.0625
625 616 -0.0625
625 617 -0.0625
625 618 -0.0625
625 619 -0.0625
625 620 -0.0625
625 621 -0.0625
625 622 -0.0625
625 623 -0.0625
625 624 -0.0625
625 625 2
626 9 -0.0588235
626 141 -0.0588235
626 160 -0.0588235
626 233 -0.0588235
626 363 -0.0588235
626 364 -0.0588235
626 385 -0.0588235
626 386 -0.0588235
626 450 -0.0588235
626 456 -0.0588235
626 466 -0.0588235
626 492 -0.0588235
626 521 -0.0588235
626 607 -0.0588235
626 609 -0.0625
626 610 -0.0625
626 611 -0.0625
626 612 -0.0625
626 613 -0.0625
626 614 -0.0625
626 615 -0.0625
626 616 -0.0625
626 617 -0.0625
626 618 -0.0625
626 619 -0.0625
626 620 -0.0625
626 621 -0.0625
626 622 -0.0625
626 623 -0.0625
626 624 -0.0625
626 626 2
626 698 -0.0588235
626 747 -0.0588235
627 401 -0.5
627 418 -0.5
627 541 -0.5
627 627 3.09091
627 628 -0.0909091
627 629 -0.0909091
627 630 -0.0909091
627 631 -0.0909091
627 632 -0.0909091
627 633 -0.0909091
627 634 -0.0909091
627 635 -0.0909091
627 636 -0.0909091
627 637 -0.0909091
627 638 -0.0909091
627 639 -0.0909091
627 667 -0.5
628 400 -0.5
628 417 -0.5
628 540 -0.5
628 627 -0.0909091
628 628 3.09091
628 629 -0.0909091
628 630 -0.0909091
628 631 -0.0909091
628 632 -0.0909091
628 633 -0.0909091
628 634 -0.0909091
628 635 -0.0909091
628 636 -0.0909091
628 637 -0.0909091
628 638 -0.0909091
628 639 -0.0909091
628 666 -0.5
629 399 -0.5
629 416 -0.5
629 539 -0.5
629 627 -0.0909091
629 628 -0.0909091
629 629 3.09091
629 630 -0.0909091
629 631 -0.0909091
629 632 -0.0909091
629 633 -0.0909091
629 634 -0.0909091
629 635 -0.0909091
629 636 -0.0909091
629 637 -0.0909091
629 638 -0.0909091
629 639 -0.0909091
629 665 -0.5
630 398 -0.5
630 415 -0.5
630 538 -0.5
630 627 -0.0909091
630 628 -0.0909091
630 629 -0.0909091
630 630 3.09091
630 631 -0.0909091
630 632 -0.0909091
630 633 -0.0909091
630 634 -0.0909091
630 635 -0.0909091
630 636 -0.0909091
630 637 -0.0909091
630 638 -0.0909091
630 639 -0.0909091
630 664 -0.5
631 397 -0.5
631 414 -0.5
631 537 -0.5
631 627 -0.0909091
631 628 -0.0909091
631 629 -0.0909091
631 630 -0.0909091
631 631 3.09091
631 632 -0.0909091
631 633 -0.0909091
631 634 -0.0909091
631 635 -0.0909091
631 636 -0.0909091
631 637 -0.0909091
631 638 -0.0909091
631 639 -0.0909091
631 663 -0.5
632 396 -0.5
632 413 -0.5
632 536 -0.5
632 627 -0.0909091
632 628 -0.0909091
632 629 -0.0909091
632 630 -0.0909091
632 631 -0.0909091
632 632 3.09091
632 633 -0.0909091
632 634 -0.0909091
632 635 -0.0909091
632 636 -0.0909091
632 637 -0.0909091
632 638 -0.0909091
632 639 -0.0909091
632 662 -0.5
633 326 -0.5
633 395 -0.5
633 535 -0.5
633 627 -0.0909091
633 628 -0.0909091
633 629 -0.0909091
633 630 -0.0909091
633 631 -0.0909091
633 632 -0.0909091
633 633 3.09091
633 634 -0.0909091
633 635 -0.0909091
633 636 -0.0909091
633 637 -0.0909091
633 638 -0.0909091
633 639 -0.0909091
633 661 -0.5
634 325 -0.5
634 394 -0.5
634 534 -0.5
634 627 -0.0909091
634 628 -0.0909091
634 629 -0.0909091
634 630 -0.0909091
634 631 -0.0909091
634 632 -0.0909091
634 633 -0.0909091
634 634 3.09091
634 635 -0.0909091
634 636 -0.0909091
634 637 -0.0909091
634 638 -0.0909091
634 639 -0.0909091
634 660 -0.5
635 324 -0.5
635 393 -0.5
635 533 -0.5
635 627 -0.0909091
635 628 -0.0909091
635 629 -0.0909091
635 630 -0.0909091
635 631 -0.0909091
635 632 -0.0909091
635 633 -0.0909091
635 634 -0.0909091
635 635 3.09091
635 636 -0.0909091
635 637 -0.0909091
635 638 -0.0909091
635 639 -0.0909091
635 659 -0.5
636 323 -0.5
636 392 -0.5
636 532 -0.5
636 627 -0.0909091
636 628 -0.0909091
636 629 -0.0909091
636 630 -0.0909091
636 631 -0.0909091
636 632 -0.0909091
636 633 -0.0909091
636 634 -0.0909091
636 635 -0.0909091
636 636 3.09091
636 637 -0.0909091
636 638 -0.0909091
636 639 -0.0909091
636 658 -0.5
637 322 -0.5
637 391 -0.5
637 531 -0.5
637 627 -0.0909091
637 628 -0.0909091
637 629 -0.0909091
637 630 -0.0909091
637 631 -0.0909091
637 632 -0.0909091
637 633 -0.0909091
637 634 -0.0909091
637 635 -0.0909091
637 636 -0.0909091
637 637 3.09091
637 638 -0.0909091
637 639 -0.0909091
637 657 -0.5
638 11 -0.1
638 114 -0.1
638 116 -0.1
638 133 -0.1
638 445 -0.1
638 449 -0.1
638 452 -0.1
638 454 -0.1
638 463 -0.1
638 467 -0.1
638 627 -0.0909091
638 628 -0.0909091
638 629 -0.0909091
638 630 -0.0909091
638 631 -0.0909091
638 632 -0.0909091
638 633 -0.0909091
638 634 -0.0909091
638 635 -0.0909091
638 636 -0.0909091
638 637 -0.0909091
638 638 2
639 127 -1
639 627 -0.0909091
639 628 -0.0909091
639 629 -0.0909091
639 630 -0.0909091
639 631 -0.0909091
639 632 -0.0909091
639 633 -0.0909091
639 634 -0.0909091
639 635 -0.0909091
639 636 -0.0909091
639 637 -0.0909091
639 639 2
640 91 -0.25
640 104 -0.25
640 640 2
640 657 -0.0625
640 658 -0.0625
640 659 -0.0625
640 660 -0.0625
640 661 -0.0625
640 662 -0.0625
640 663 -0.0625
640 664 -0.0625
640 665 -0.0625
640 666 -0.0625
640 667 -0.0625
640 668 -0.0625
640 669 -0.0625
640 670 -0.0625
640 671 -0.0625
640 672 -0.0625
640 673 -0.25
640 674 -0.25
641 641 2
641 657 -1
642 642 2
642 658 -1
643 643 2
643 659 -1
644 644 2
644 660 -1
645 645 2
645 661 -1
646 646 2
646 662 -1
647 647 2
647 663 -1
648 648 2
648 664 -1
649 649 2
649 665 -1
650 650 2
650 666 -1
651 651 2
651 667 -1
652 652 2
652 668 -1
653 653 2
653 669 -1
654 654 2
654 670 -1
655 655 2
655 671 -1
656 656 2
656 672 -1
657 115 -0.0588235
657 345 -1
657 531 -0.5
657 609 -1
657 637 -0.5
657 640 -0.0625
657 641 -1
657 657 5.18015
657 658 -0.0625
657 659 -0.0625
657 660 -0.0625
657 661 -0.0625
657 662 -0.0625
657 663 -0.0625
657 664 -0.0625
657 665 -0.0625
657 666 -0.0625
657 667 -0.0625
657 668 -0.0625
657 669 -0.0625
657 670 -0.0625
657 671 -0.0625
657 672 -0.0625
657 675 -0.0625
657 676 -0.0588235
658 115 -0.0588235
658 344 -1
658 532 -0.5
658 610 -1
658 636 -0.5
658 640 -0.0625
658 642 -1
658 657 -0.0625
658 658 5.18015
658 659 -0.0625
658 660 -0.0625
658 661 -0.0625
658 662 -0.0625
658 663 -0.0625
658 664 -0.0625
658 665 -0.0625
658 666 -0.0625
658 667 -0.0625
658 668 -0.0625
658 669 -0.0625
658 670 -0.0625
658 671 -0.0625
658 672 -0.0625
658 675 -0.0625
658 676 -0.0588235
659 115 -0.0588235
659 343 -1
659 533 -0.5
659 611 -1
659 635 -0.5
659 640 -0.0625
659 643 -1
659 657 -0.0625
659 658 -0.0625
659 659 5.18015
659 660 -0.0625
659 661 -0.0625
659 662 -0.0625
659 663 -0.0625
659 664 -0.0625
659 665 -0.0625
659 666 -0.0625
659 667 -0.0625
659 668 -0.0625
659 669 -0.0625
659 670 -0.0625
659 671 -0.0625
659 672 -0.0625
659 675 -0.0625
659 676 -0.0588235
660 115 -0.0588235
660 342 -1
660 534 -0.5
660 612 -1
660 634 -0.5
660 640 -0.0625
660 644 -1
660 657 -0.0625
660 658 -0.0625
660 659 -0.0625
660 660 5.18015
660 661 -0.0625
660 662 -0.0625
660 663 -0.0625
660 664 -0.0625
660 665 -0.0625
660 666 -0.0625
660 667 -0.0625
660 668 -0.0625
660 669 -0.0625
660 670 -0.0625
660 671 -0.0625
660 672 -0.0625
660 675 -0.0625
660 676 -0.0588235
661 115 -0.0588235
661 341 -1
661 535 -0.5
661 613 -1
661 633 -0.5
661 640 -0.0625
661 645 -1
661 657 -0.0625
661 658 -0.0625
661 659 -0.0625
661 660 -0.0625
661 661 5.18015
661 662 -0.0625
661 663 -0.0625
661 664 -0.0625
661 665 -0.0625
661 666 -0.0625
661 667 -0.0625
661 668 -0.0625
661 669 -0.0625
661 670 -0.0625
661 671 -0.0625
661 672 -0.0625
661 675 -0.0625
661 676 -0.0588235
662 17 -0.0769231
662 115 -0.0588235
662 137 -0.0769231
662 140 -0.0769231
662 147 -0.0769231
662 153 -0.0769231
662 154 -0.0769231
662 317 -0.0769231
662 318 -0.0769231
662 319 -0.0769231
662 320 -0.0769231
662 321 -0.0769231
662 327 -0.0769231
662 334 -0.0769231
662 536 -0.5
662 614 -1
662 632 -0.5
662 640 -0.0625
662 646 -1
662 657 -0.0625
662 658 -0.0625
662 659 -0.0625
662 660 -0.0625
662 661 -0.0625
662 662 5.18015
662 663 -0.0625
662 664 -0.0625
662 665 -0.0625
662 666 -0.0625
662 667 -0.0625
662 668 -0.0625
662 669 -0.0625
662 670 -0.0625
662 671 -0.0625
662 672 -0.0625
662 675 -0.0625
662 676 -0.0588235
663 115 -0.0588235
663 452 -0.142857
663 453 -0.142857
663 460 -0.142857
663 461 -0.142857
663 537 -0.5
663 615 -1
663 631 -0.5
663 640 -0.0625
663 647 -1
663 657 -0.0625
663 658 -0.0625
663 659 -0.0625
663 660 -0.0625
663 661 -0.0625
663 662 -0.0625
663 663 5.03729
663 664 -0.0625
663 665 -0.0625
663 666 -0.0625
663 667 -0.0625
663 668 -0.0625
663 669 -0.0625
663 670 -0.0625
663 671 -0.0625
663 672 -0.0625
663 675 -0.0625
663 676 -0.0588235
663 708 -0.142857
663 709 -0.142857
664 115 -0.0588235
664 512 -0.333333
664 530 -0.333333
664 538 -0.5
664 616 -1
664 630 -0.5
664 640 -0.0625
664 648 -1
664 657 -0.0625
664 658 -0.0625
664 659 -0.0625
664 660 -0.0625
664 661 -0.0625
664 662 -0.0625
664 663 -0.0625
664 664 5.18015
664 665 -0.0625
664 666 -0.0625
664 667 -0.0625
664 668 -0.0625
664 669 -0.0625
664 670 -0.0625
664 671 -0.0625
664 672 -0.0625
664 675 -0.0625
664 676 -0.0588235
664 716 -0.333333
665 115 -0.0588235
665 507 -0.333333
665 520 -0.333333
665 539 -0.5
665 617 -1
665 629 -0.5
665 640 -0.0625
665 649 -1
665 657 -0.0625
665 658 -0.0625
665 659 -0.0625
665 660 -0.0625
665 661 -0.0625
665 662 -0.0625
665 663 -0.0625
665 664 -0.0625
665 665 5.18015
665 666 -0.0625
665 667 -0.0625
665 668 -0.0625
665 669 -0.0625
665 670 -0.0625
665 671 -0.0625
665 672 -0.0625
665 675 -0.0625
665 676 -0.0588235
665 715 -0.333333
666 115 -0.0588235
666 130 -0.333333
666 133 -0.333333
666 540 -0.5
666 618 -1
666 628 -0.5
666 640 -0.0625
666 650 -1
666 657 -0.0625
666 658 -0.0625
666 659 -0.0625
666 660 -0.0625
666 661 -0.0625
666 662 -0.0625
666 663 -0.0625
666 664 -0.0625
666 665 -0.0625
666 666 4.84681
666 667 -0.0625
666 668 -0.0625
666 669 -0.0625
666 670 -0.0625
666 671 -0.0625
666 672 -0.0625
666 675 -0.0625
666 676 -0.0588235
667 115 -0.0588235
667 541 -0.5
667 619 -1
667 627 -0.5
667 640 -0.0625
667 651 -1
667 657 -0.0625
667 658 -0.0625
667 659 -0.0625
667 660 -0.0625
667 661 -0.0625
667 662 -0.0625
667 663 -0.0625
667 664 -0.0625
667 665 -0.0625
667 666 -0.0625
667 667 5.11765
667 668 -0.333333
667 669 -0.0625
667 670 -0.0625
667 671 -0.0625
667 672 -0.0625
667 675 -0.0625
667 676 -0.0588235
667 680 -0.333333
667 692 -0.333333
668 30 -0.2
668 115 -0.0588235
668 508 -0.2
668 513 -0.2
668 519 -0.2
668 620 -1
668 640 -0.0625
668 652 -1
668 657 -0.0625
668 658 -0.0625
668 659 -0.0625
668 660 -0.0625
668 661 -0.0625
668 662 -0.0625
668 663 -0.0625
668 664 -0.0625
668 665 -0.0625
668 666 -0.0625
668 667 -0.333333
668 668 4.91765
668 669 -0.0625
668 670 -0.0625
668 671 -0.0625
668 672 -0.0625
668 675 -0.0625
668 676 -0.0588235
668 680 -0.333333
668 692 -0.333333
669 30 -0.2
669 115 -0.0588235
669 508 -0.2
669 513 -0.2
669 519 -0.2
669 621 -1
669 640 -0.0625
669 653 -1
669 657 -0.0625
669 658 -0.0625
669 659 -0.0625
669 660 -0.0625
669 661 -0.0625
669 662 -0.0625
669 663 -0.0625
669 664 -0.0625
669 665 -0.0625
669 666 -0.0625
669 667 -0.0625
669 668 -0.0625
669 669 4.98015
669 670 -0.0625
669 671 -0.0625
669 672 -0.0625
669 675 -0.0625
669 676 -0.0588235
669 700 -0.333333
669 715 -0.333333
669 716 -0.333333
670 115 -0.0588235
670 116 -1
670 130 -0.333333
670 133 -0.333333
670 622 -1
670 640 -0.0625
670 654 -1
670 657 -0.0625
670 658 -0.0625
670 659 -0.0625
670 660 -0.0625
670 661 -0.0625
670 662 -0.0625
670 663 -0.0625
670 664 -0.0625
670 665 -0.0625
670 666 -0.0625
670 667 -0.0625
670 668 -0.0625
670 669 -0.0625
670 670 4.84681
670 671 -0.0625
670 672 -0.0625
670 675 -0.0625
670 676 -0.0588235
671 114 -1
671 115 -0.0588235
671 452 -0.142857
671 453 -0.142857
671 460 -0.142857
671 461 -0.142857
671 623 -1
671 640 -0.0625
671 655 -1
671 657 -0.0625
671 658 -0.0625
671 659 -0.0625
671 660 -0.0625
671 661 -0.0625
671 662 -0.0625
671 663 -0.0625
671 664 -0.0625
671 665 -0.0625
671 666 -0.0625
671 667 -0.0625
671 668 -0.0625
671 669 -0.0625
671 670 -0.0625
671 671 5.03729
671 672 -0.0625
671 675 -0.0625
671 676 -0.0588235
671 708 -0.142857
671 709 -0.142857
672 31 -0.25
672 33 -1
672 115 -0.0588235
672 137 -0.25
672 147 -0.25
672 156 -0.25
672 624 -1
672 640 -0.0625
672 656 -1
672 657 -0.0625
672 658 -0.0625
672 659 -0.0625
672 660 -0.0625
672 661 -0.0625
672 662 -0.0625
672 663 -0.0625
672 664 -0.0625
672 665 -0.0625
672 666 -0.0625
672 667 -0.0625
672 668 -0.0625
672 669 -0.0625
672 670 -0.0625
672 671 -0.0625
672 672 5.18015
672 675 -0.0625
672 676 -0.0588235
673 7 -0.333333
673 91 -0.25
673 104 -0.25
673 640 -0.25
673 673 3
673 674 -0.25
673 675 -1
673 718 -0.333333
674 91 -0.25
674 104 -0.25
674 640 -0.25
674 673 -0.25
674 674 3
674 676 -1
675 657 -0.0625
675 658 -0.0625
675 659 -0.0625
675 660 -0.0625
675 661 -0.0625
675 662 -0.0625
675 663 -0.0625
675 664 -0.0625
675 665 -0.0625
675 666 -0.0625
675 667 -0.0625
675 668 -0.0625
675 669 -0.0625
675 670 -0.0625
675 671 -0.0625
675 672 -0.0625
675 673 -1
675 675 2
676 115 -0.0588235
676 657 -0.0588235
676 658 -0.0588235
676 659 -0.0588235
676 660 -0.0588235
676 661 -0.0588235
676 662 -0.0588235
676 663 -0.0588235
676 664 -0.0588235
676 665 -0.0588235
676 666 -0.0588235
676 667 -0.0588235
676 668 -0.0588235
676 669 -0.0588235
676 670 -0.0588235
676 671 -0.0588235
676 672 -0.0588235
676 674 -1
676 676 2
677 531 -0.5
677 677 3.3
677 678 -0.0833333
677 679 -0.0833333
677 680 -0.0833333
677 681 -0.0833333
677 682 -0.0833333
677 683 -0.0833333
677 684 -0.0833333
677 696 -0.0833333
677 697 -0.1
677 698 -0.0833333
677 699 -0.0833333
677 712 -0.1
677 713 -0.0833333
677 714 -0.0833333
677 715 -1
677 717 -0.1
678 532 -0.5
678 677 -0.0833333
678 678 3.3
678 679 -0.0833333
678 680 -0.0833333
678 681 -0.0833333
678 682 -0.0833333
678 683 -0.0833333
678 684 -0.0833333
678 696 -0.0833333
678 697 -0.1
678 698 -0.0833333
678 699 -0.0833333
678 712 -0.1
678 713 -0.0833333
678 714 -0.0833333
678 716 -1
678 717 -0.1
679 533 -0.5
679 677 -0.0833333
679 678 -0.0833333
679 679 3.3
679 680 -0.0833333
679 681 -0.0833333
679 682 -0.0833333
679 683 -0.0833333
679 684 -0.0833333
679 691 -1
679 696 -0.0833333
679 697 -0.1
679 698 -0.0833333
679 699 -0.0833333
679 712 -0.1
679 713 -0.0833333
679 714 -0.0833333
679 717 -0.1
680 534 -0.5
680 667 -0.333333
680 668 -0.333333
680 677 -0.0833333
680 678 -0.0833333
680 679 -0.0833333
680 680 3.3
680 681 -0.0833333
680 682 -0.0833333
680 683 -0.0833333
680 684 -0.0833333
680 692 -0.333333
680 696 -0.0833333
680 697 -0.1
680 698 -0.0833333
680 699 -0.0833333
680 712 -0.1
680 713 -0.0833333
680 714 -0.0833333
680 717 -0.1
681 535 -0.5
681 677 -0.0833333
681 678 -0.0833333
681 679 -0.0833333
681 680 -0.0833333
681 681 3.3
681 682 -0.0833333
681 683 -0.0833333
681 684 -0.0833333
681 693 -1
681 696 -0.0833333
681 697 -0.1
681 698 -0.0833333
681 699 -0.0833333
681 712 -0.1
681 713 -0.0833333
681 714 -0.0833333
681 717 -0.1
682 516 -1
682 536 -0.5
682 677 -0.0833333
682 678 -0.0833333
682 679 -0.0833333
682 680 -0.0833333
682 681 -0.0833333
682 682 3.3
682 683 -0.0833333
682 684 -0.0833333
682 696 -0.0833333
682 697 -0.1
682 698 -0.0833333
682 699 -0.0833333
682 712 -0.1
682 713 -0.0833333
682 714 -0.0833333
682 717 -0.1
683 537 -0.5
683 677 -0.0833333
683 678 -0.0833333
683 679 -0.0833333
683 680 -0.0833333
683 681 -0.0833333
683 682 -0.0833333
683 683 3.21667
683 684 -0.0833333
683 696 -1
683 697 -0.1
683 698 -0.0833333
683 699 -0.0833333
683 712 -0.1
683 713 -0.0833333
683 714 -0.0833333
683 717 -0.1
684 538 -0.5
684 677 -0.0833333
684 678 -0.0833333
684 679 -0.0833333
684 680 -0.0833333
684 681 -0.0833333
684 682 -0.0833333
684 683 -0.0833333
684 684 3.3
684 694 -1
684 696 -0.0833333
684 697 -0.1
684 698 -0.0833333
684 699 -0.0833333
684 712 -0.1
684 713 -0.0833333
684 714 -0.0833333
684 717 -0.1
685 420 -0.333333
685 431 -0.333333
685 553 -1
685 685 4.2
685 686 -0.166667
685 687 -0.166667
685 688 -0.166667
685 695 -0.166667
685 699 -0.166667
685 702 -0.333333
685 712 -0.2
685 717 -0.166667
686 421 -0.333333
686 432 -0.333333
686 554 -1
686 685 -0.166667
686 686 4.2
686 687 -0.166667
686 688 -0.166667
686 695 -0.166667
686 699 -0.166667
686 702 -0.333333
686 712 -0.2
686 717 -0.166667
687 422 -0.333333
687 433 -0.333333
687 555 -1
687 685 -0.166667
687 686 -0.166667
687 687 4.2
687 688 -0.166667
687 695 -0.166667
687 699 -0.166667
687 703 -0.333333
687 712 -0.2
687 717 -0.166667
688 423 -0.333333
688 434 -0.333333
688 556 -1
688 685 -0.166667
688 686 -0.166667
688 687 -0.166667
688 688 4.2
688 695 -0.166667
688 699 -0.166667
688 703 -0.333333
688 712 -0.2
688 717 -0.166667
689 689 3
689 708 -1
689 713 -1
689 715 -1
690 690 3
690 710 -1
690 714 -1
690 716 -1
691 130 -0.5
691 133 -0.5
691 150 -0.2
691 463 -0.2
691 531 -1
691 679 -1
691 691 4
691 692 -0.2
691 693 -0.2
691 694 -0.2
692 31 -0.5
692 150 -0.2
692 463 -0.2
692 534 -0.5
692 667 -0.333333
692 668 -0.333333
